checkout_event_id,order_id,user_id,event_type,event_date
chk_0001584,order_000844,user_00275,checkout_abandon,2025-11-19 00:02:00
chk_0001585,order_000845,user_00275,checkout_start,2026-01-23 00:00:00
chk_0001586,order_000845,user_00275,checkout_abandon,2026-01-23 00:02:00
chk_0001587,order_000846,user_00275,checkout_start,2025-12-22 00:00:00
chk_0001588,order_000846,user_00275,checkout_success,2025-12-22 00:03:00
chk_0001589,order_000847,user_00276,checkout_start,2026-01-09 00:00:00
chk_0001590,order_000847,user_00276,checkout_abandon,2026-01-09 00:02:00
chk_0001591,order_000848,user_00276,checkout_start,2026-01-28 00:00:00
chk_0001592,order_000848,user_00276,checkout_abandon,2026-01-28 00:02:00
chk_0001593,order_000849,user_00277,checkout_start,2025-12-28 00:00:00
chk_0001594,order_000849,user_00277,checkout_success,2025-12-28 00:03:00
chk_0001595,order_000850,user_00278,checkout_start,2026-02-17 00:00:00
chk_0001596,order_000850,user_00278,checkout_success,2026-02-17 00:03:00
chk_0001597,order_000851,user_00278,checkout_start,2025-12-01 00:00:00
chk_0001598,order_000851,user_00278,checkout_success,2025-12-01 00:03:00
chk_0001599,order_000852,user_00278,checkout_start,2026-01-19 00:00:00
chk_0001600,order_000852,user_00278,checkout_abandon,2026-01-19 00:02:00
chk_0001601,order_000853,user_00278,checkout_start,2025-12-08 00:00:00
chk_0001602,order_000853,user_00278,checkout_success,2025-12-08 00:03:00
chk_0001603,order_000854,user_00279,checkout_start,2026-01-15 00:00:00
chk_0001604,order_000854,user_00279,checkout_success,2026-01-15 00:03:00
chk_0001605,order_000855,user_00280,checkout_start,2025-09-23 00:00:00
chk_0001606,order_000855,user_00280,checkout_abandon,2025-09-23 00:02:00
chk_0001607,order_000859,user_00282,checkout_start,2025-10-27 00:00:00
chk_0001608,order_000859,user_00282,checkout_success,2025-10-27 00:03:00
chk_0001609,order_000860,user_00283,checkout_start,2025-12-02 00:00:00
chk_0001610,order_000860,user_00283,checkout_success,2025-12-02 00:03:00
chk_0001611,order_000861,user_00283,checkout_start,2025-12-03 00:00:00
chk_0001612,order_000861,user_00283,checkout_abandon,2025-12-03 00:02:00
chk_0001613,order_000862,user_00283,checkout_start,2026-01-09 00:00:00
chk_0001614,order_000862,user_00283,checkout_abandon,2026-01-09 00:02:00
chk_0001615,order_000863,user_00283,checkout_start,2025-12-26 00:00:00
chk_0001616,order_000863,user_00283,checkout_success,2025-12-26 00:03:00
chk_0001617,order_000864,user_00284,checkout_start,2025-12-18 00:00:00
chk_0001618,order_000864,user_00284,checkout_abandon,2025-12-18 00:02:00
chk_0001619,order_000865,user_00284,checkout_start,2025-11-12 00:00:00
chk_0001620,order_000865,user_00284,checkout_success,2025-11-12 00:03:00
chk_0001621,order_000866,user_00284,checkout_start,2025-11-11 00:00:00
chk_0001622,order_000866,user_00284,checkout_success,2025-11-11 00:03:00
chk_0001623,order_000867,user_00284,checkout_start,2025-11-15 00:00:00
chk_0001624,order_000867,user_00284,checkout_success,2025-11-15 00:03:00
chk_0001625,order_000868,user_00285,checkout_start,2025-11-13 00:00:00
chk_0001626,order_000868,user_00285,checkout_abandon,2025-11-13 00:02:00
chk_0001627,order_000869,user_00286,checkout_start,2026-02-05 00:00:00
chk_0001628,order_000869,user_00286,checkout_success,2026-02-05 00:03:00
chk_0001629,order_000870,user_00286,checkout_start,2025-11-26 00:00:00
chk_0001630,order_000870,user_00286,checkout_success,2025-11-26 00:03:00
chk_0001631,order_000871,user_00286,checkout_start,2026-01-20 00:00:00
chk_0001632,order_000871,user_00286,checkout_success,2026-01-20 00:03:00
chk_0001633,order_000872,user_00286,checkout_start,2025-12-01 00:00:00
chk_0001634,order_000872,user_00286,checkout_success,2025-12-01 00:03:00
chk_0001635,order_000873,user_00287,checkout_start,2026-01-03 00:00:00
chk_0001636,order_000873,user_00287,checkout_success,2026-01-03 00:03:00
chk_0001637,order_000874,user_00287,checkout_start,2025-12-08 00:00:00
chk_0001638,order_000874,user_00287,checkout_success,2025-12-08 00:03:00
chk_0001639,order_000875,user_00288,checkout_start,2025-11-13 00:00:00
chk_0001640,order_000875,user_00288,checkout_success,2025-11-13 00:03:00
chk_0001641,order_000876,user_00289,checkout_start,2025-12-29 00:00:00
chk_0001642,order_000876,user_00289,checkout_success,2025-12-29 00:03:00
chk_0001643,order_000877,user_00289,checkout_start,2025-11-04 00:00:00
chk_0001644,order_000877,user_00289,checkout_success,2025-11-04 00:03:00
chk_0001645,order_000878,user_00289,checkout_start,2025-12-24 00:00:00
chk_0001646,order_000878,user_00289,checkout_success,2025-12-24 00:03:00
chk_0001647,order_000879,user_00289,checkout_start,2026-01-11 00:00:00
chk_0001648,order_000879,user_00289,checkout_success,2026-01-11 00:03:00
chk_0001649,order_000880,user_00290,checkout_start,2025-09-29 00:00:00
chk_0001650,order_000880,user_00290,checkout_abandon,2025-09-29 00:02:00
chk_0001651,order_000881,user_00290,checkout_start,2025-09-26 00:00:00
chk_0001652,order_000881,user_00290,checkout_success,2025-09-26 00:03:00
chk_0001653,order_000882,user_00290,checkout_start,2025-12-15 00:00:00
chk_0001654,order_000882,user_00290,checkout_success,2025-12-15 00:03:00
chk_0001655,order_000883,user_00291,checkout_start,2025-11-22 00:00:00
chk_0001656,order_000883,user_00291,checkout_success,2025-11-22 00:03:00
chk_0001657,order_000884,user_00291,checkout_start,2025-11-19 00:00:00
chk_0001658,order_000884,user_00291,checkout_success,2025-11-19 00:03:00
chk_0001659,order_000885,user_00291,checkout_start,2025-10-31 00:00:00
chk_0001660,order_000885,user_00291,checkout_success,2025-10-31 00:03:00
chk_0001661,order_000886,user_00291,checkout_start,2025-09-24 00:00:00
chk_0001662,order_000886,user_00291,checkout_success,2025-09-24 00:03:00
chk_0001663,order_000887,user_00292,checkout_start,2025-11-14 00:00:00
chk_0001664,order_000887,user_00292,checkout_abandon,2025-11-14 00:02:00
chk_0001665,order_000888,user_00293,checkout_start,2025-10-13 00:00:00
chk_0001666,order_000888,user_00293,checkout_success,2025-10-13 00:03:00
chk_0001667,order_000889,user_00293,checkout_start,2025-11-03 00:00:00
chk_0001668,order_000889,user_00293,checkout_success,2025-11-03 00:03:00
chk_0001669,order_000890,user_00294,checkout_start,2025-12-19 00:00:00
chk_0001670,order_000890,user_00294,checkout_abandon,2025-12-19 00:02:00
chk_0001671,order_000891,user_00294,checkout_start,2025-10-23 00:00:00
chk_0001672,order_000891,user_00294,checkout_abandon,2025-10-23 00:02:00
chk_0001673,order_000892,user_00294,checkout_start,2025-11-12 00:00:00
chk_0001674,order_000892,user_00294,checkout_abandon,2025-11-12 00:02:00
chk_0001675,order_000893,user_00294,checkout_start,2025-10-12 00:00:00
chk_0001676,order_000893,user_00294,checkout_abandon,2025-10-12 00:02:00
chk_0001677,order_000894,user_00294,checkout_start,2025-12-21 00:00:00
chk_0001678,order_000894,user_00294,checkout_success,2025-12-21 00:03:00
chk_0001679,order_000895,user_00295,checkout_start,2026-03-02 00:00:00
chk_0001680,order_000895,user_00295,checkout_success,2026-03-02 00:03:00
chk_0001681,order_000896,user_00295,checkout_start,2026-02-16 00:00:00
chk_0001682,order_000896,user_00295,checkout_success,2026-02-16 00:03:00
chk_0001683,order_000897,user_00296,checkout_start,2025-12-03 00:00:00
chk_0001684,order_000897,user_00296,checkout_success,2025-12-03 00:03:00
chk_0001685,order_000898,user_00297,checkout_start,2025-12-26 00:00:00
chk_0001686,order_000898,user_00297,checkout_success,2025-12-26 00:03:00
chk_0001687,order_000899,user_00297,checkout_start,2025-12-26 00:00:00
chk_0001688,order_000899,user_00297,checkout_abandon,2025-12-26 00:02:00
chk_0001689,order_000900,user_00297,checkout_start,2025-11-13 00:00:00
chk_0001690,order_000900,user_00297,checkout_success,2025-11-13 00:03:00
chk_0001691,order_000901,user_00298,checkout_start,2026-03-01 00:00:00
chk_0001692,order_000901,user_00298,checkout_success,2026-03-01 00:03:00
chk_0001693,order_000902,user_00299,checkout_start,2026-01-06 00:00:00
chk_0001694,order_000902,user_00299,checkout_success,2026-01-06 00:03:00
chk_0001695,order_000903,user_00299,checkout_start,2025-12-19 00:00:00
chk_0001696,order_000903,user_00299,checkout_success,2025-12-19 00:03:00
chk_0001697,order_000904,user_00300,checkout_start,2025-12-30 00:00:00
chk_0001698,order_000904,user_00300,checkout_abandon,2025-12-30 00:02:00
chk_0001699,order_000905,user_00301,checkout_start,2026-01-28 00:00:00
chk_0001700,order_000905,user_00301,checkout_success,2026-01-28 00:03:00
chk_0001701,order_000906,user_00302,checkout_start,2026-01-29 00:00:00
chk_0001702,order_000906,user_00302,checkout_success,2026-01-29 00:03:00
chk_0001703,order_000907,user_00302,checkout_start,2025-12-03 00:00:00
chk_0001704,order_000907,user_00302,checkout_abandon,2025-12-03 00:02:00
chk_0001705,order_000908,user_00302,checkout_start,2026-02-20 00:00:00
chk_0001706,order_000908,user_00302,checkout_abandon,2026-02-20 00:02:00
chk_0001707,order_000909,user_00302,checkout_start,2026-01-08 00:00:00
chk_0001708,order_000909,user_00302,checkout_abandon,2026-01-08 00:02:00
chk_0001709,order_000910,user_00303,checkout_start,2026-02-25 00:00:00
chk_0001710,order_000910,user_00303,checkout_abandon,2026-02-25 00:02:00
chk_0001711,order_000911,user_00303,checkout_start,2025-12-12 00:00:00
chk_0001712,order_000911,user_00303,checkout_success,2025-12-12 00:03:00
chk_0001713,order_000912,user_00303,checkout_start,2026-02-14 00:00:00
chk_0001714,order_000912,user_00303,checkout_success,2026-02-14 00:03:00
chk_0001715,order_000913,user_00303,checkout_start,2026-02-13 00:00:00
chk_0001716,order_000913,user_00303,checkout_abandon,2026-02-13 00:02:00
chk_0001717,order_000914,user_00304,checkout_start,2025-11-28 00:00:00
chk_0001718,order_000914,user_00304,checkout_success,2025-11-28 00:03:00
chk_0001719,order_000915,user_00304,checkout_start,2025-11-13 00:00:00
chk_0001720,order_000915,user_00304,checkout_abandon,2025-11-13 00:02:00
chk_0001721,order_000916,user_00304,checkout_start,2025-11-19 00:00:00
chk_0001722,order_000916,user_00304,checkout_success,2025-11-19 00:03:00
chk_0001723,order_000917,user_00305,checkout_start,2025-10-26 00:00:00
chk_0001724,order_000917,user_00305,checkout_success,2025-10-26 00:03:00
chk_0001725,order_000918,user_00305,checkout_start,2025-11-02 00:00:00
chk_0001726,order_000918,user_00305,checkout_success,2025-11-02 00:03:00
chk_0001727,order_000919,user_00305,checkout_start,2025-12-17 00:00:00
chk_0001728,order_000919,user_00305,checkout_success,2025-12-17 00:03:00
chk_0001729,order_000920,user_00305,checkout_start,2025-12-12 00:00:00
chk_0001730,order_000920,user_00305,checkout_success,2025-12-12 00:03:00
chk_0001731,order_000921,user_00305,checkout_start,2025-11-05 00:00:00
chk_0001732,order_000921,user_00305,checkout_success,2025-11-05 00:03:00
chk_0001733,order_000922,user_00306,checkout_start,2026-01-12 00:00:00
chk_0001734,order_000922,user_00306,checkout_success,2026-01-12 00:03:00
chk_0001735,order_000923,user_00306,checkout_start,2025-12-01 00:00:00
chk_0001736,order_000923,user_00306,checkout_success,2025-12-01 00:03:00
chk_0001737,order_000924,user_00306,checkout_start,2026-02-05 00:00:00
chk_0001738,order_000924,user_00306,checkout_success,2026-02-05 00:03:00
chk_0001739,order_000925,user_00306,checkout_start,2025-12-10 00:00:00
chk_0001740,order_000925,user_00306,checkout_abandon,2025-12-10 00:02:00
chk_0001741,order_000926,user_00307,checkout_start,2025-10-15 00:00:00
chk_0001742,order_000926,user_00307,checkout_abandon,2025-10-15 00:02:00
chk_0001743,order_000927,user_00307,checkout_start,2026-01-07 00:00:00
chk_0001744,order_000927,user_00307,checkout_success,2026-01-07 00:03:00
chk_0001745,order_000928,user_00308,checkout_start,2025-11-02 00:00:00
chk_0001746,order_000928,user_00308,checkout_success,2025-11-02 00:03:00
chk_0001747,order_000929,user_00309,checkout_start,2025-12-15 00:00:00
chk_0001748,order_000929,user_00309,checkout_success,2025-12-15 00:03:00
chk_0001749,order_000930,user_00310,checkout_start,2025-12-03 00:00:00
chk_0001750,order_000930,user_00310,checkout_success,2025-12-03 00:03:00
chk_0001751,order_000931,user_00310,checkout_start,2025-10-14 00:00:00
chk_0001752,order_000931,user_00310,checkout_abandon,2025-10-14 00:02:00
chk_0001753,order_000935,user_00312,checkout_start,2025-12-28 00:00:00
chk_0001754,order_000935,user_00312,checkout_abandon,2025-12-28 00:02:00
chk_0001755,order_000936,user_00312,checkout_start,2026-02-15 00:00:00
chk_0001756,order_000936,user_00312,checkout_success,2026-02-15 00:03:00
chk_0001757,order_000937,user_00313,checkout_start,2025-12-10 00:00:00
chk_0001758,order_000937,user_00313,checkout_success,2025-12-10 00:03:00
chk_0001759,order_000938,user_00314,checkout_start,2025-12-23 00:00:00
chk_0001760,order_000938,user_00314,checkout_abandon,2025-12-23 00:02:00
chk_0001761,order_000939,user_00314,checkout_start,2025-11-23 00:00:00
chk_0001762,order_000939,user_00314,checkout_abandon,2025-11-23 00:02:00
chk_0001763,order_000940,user_00314,checkout_start,2025-11-14 00:00:00
chk_0001764,order_000940,user_00314,checkout_success,2025-11-14 00:03:00
chk_0001765,order_000941,user_00315,checkout_start,2026-02-19 00:00:00
chk_0001766,order_000941,user_00315,checkout_abandon,2026-02-19 00:02:00
chk_0001767,order_000942,user_00315,checkout_start,2025-12-25 00:00:00
chk_0001768,order_000942,user_00315,checkout_success,2025-12-25 00:03:00
chk_0001769,order_000943,user_00315,checkout_start,2025-12-07 00:00:00
chk_0001770,order_000943,user_00315,checkout_success,2025-12-07 00:03:00
chk_0001771,order_000944,user_00315,checkout_start,2025-12-13 00:00:00
chk_0001772,order_000944,user_00315,checkout_abandon,2025-12-13 00:02:00
chk_0001773,order_000945,user_00316,checkout_start,2026-01-01 00:00:00
chk_0001774,order_000945,user_00316,checkout_success,2026-01-01 00:03:00
chk_0001775,order_000946,user_00316,checkout_start,2025-10-24 00:00:00
chk_0001776,order_000946,user_00316,checkout_success,2025-10-24 00:03:00
chk_0001777,order_000947,user_00316,checkout_start,2025-11-30 00:00:00
chk_0001778,order_000947,user_00316,checkout_success,2025-11-30 00:03:00
chk_0001779,order_000948,user_00316,checkout_start,2025-10-25 00:00:00
chk_0001780,order_000948,user_00316,checkout_success,2025-10-25 00:03:00
chk_0001781,order_000949,user_00316,checkout_start,2025-12-14 00:00:00
chk_0001782,order_000949,user_00316,checkout_success,2025-12-14 00:03:00
chk_0001783,order_000950,user_00317,checkout_start,2025-10-29 00:00:00
chk_0001784,order_000950,user_00317,checkout_success,2025-10-29 00:03:00
chk_0001785,order_000951,user_00317,checkout_start,2025-11-07 00:00:00
chk_0001786,order_000951,user_00317,checkout_success,2025-11-07 00:03:00
chk_0001787,order_000952,user_00318,checkout_start,2026-01-01 00:00:00
chk_0001788,order_000952,user_00318,checkout_abandon,2026-01-01 00:02:00
chk_0001789,order_000953,user_00318,checkout_start,2025-11-22 00:00:00
chk_0001790,order_000953,user_00318,checkout_success,2025-11-22 00:03:00
chk_0001791,order_000954,user_00318,checkout_start,2025-11-18 00:00:00
chk_0001792,order_000954,user_00318,checkout_success,2025-11-18 00:03:00
chk_0001793,order_000955,user_00318,checkout_start,2025-12-03 00:00:00
chk_0001794,order_000955,user_00318,checkout_success,2025-12-03 00:03:00
chk_0001795,order_000956,user_00319,checkout_start,2025-11-19 00:00:00
chk_0001796,order_000956,user_00319,checkout_abandon,2025-11-19 00:02:00
chk_0001797,order_000957,user_00319,checkout_start,2025-12-16 00:00:00
chk_0001798,order_000957,user_00319,checkout_abandon,2025-12-16 00:02:00
chk_0001799,order_000961,user_00321,checkout_start,2025-11-26 00:00:00
chk_0001800,order_000961,user_00321,checkout_success,2025-11-26 00:03:00
chk_0001801,order_000962,user_00321,checkout_start,2025-12-21 00:00:00
chk_0001802,order_000962,user_00321,checkout_success,2025-12-21 00:03:00
chk_0001803,order_000963,user_00321,checkout_start,2025-12-01 00:00:00
chk_0001804,order_000963,user_00321,checkout_success,2025-12-01 00:03:00
chk_0001805,order_000964,user_00321,checkout_start,2025-10-02 00:00:00
chk_0001806,order_000964,user_00321,checkout_success,2025-10-02 00:03:00
chk_0001807,order_000965,user_00321,checkout_start,2025-11-16 00:00:00
chk_0001808,order_000965,user_00321,checkout_success,2025-11-16 00:03:00
chk_0001809,order_000966,user_00322,checkout_start,2026-03-10 00:00:00
chk_0001810,order_000966,user_00322,checkout_abandon,2026-03-10 00:02:00
chk_0001811,order_000967,user_00322,checkout_start,2026-01-09 00:00:00
chk_0001812,order_000967,user_00322,checkout_abandon,2026-01-09 00:02:00
chk_0001813,order_000968,user_00322,checkout_start,2025-12-18 00:00:00
chk_0001814,order_000968,user_00322,checkout_abandon,2025-12-18 00:02:00
chk_0001815,order_000969,user_00323,checkout_start,2025-12-28 00:00:00
chk_0001816,order_000969,user_00323,checkout_success,2025-12-28 00:03:00
chk_0001817,order_000970,user_00323,checkout_start,2025-12-26 00:00:00
chk_0001818,order_000970,user_00323,checkout_success,2025-12-26 00:03:00
chk_0001819,order_000971,user_00323,checkout_start,2025-11-29 00:00:00
chk_0001820,order_000971,user_00323,checkout_success,2025-11-29 00:03:00
chk_0001821,order_000972,user_00323,checkout_start,2025-11-08 00:00:00
chk_0001822,order_000972,user_00323,checkout_success,2025-11-08 00:03:00
chk_0001823,order_000973,user_00323,checkout_start,2025-12-09 00:00:00
chk_0001824,order_000973,user_00323,checkout_success,2025-12-09 00:03:00
chk_0001825,order_000974,user_00324,checkout_start,2025-11-20 00:00:00
chk_0001826,order_000974,user_00324,checkout_success,2025-11-20 00:03:00
chk_0001827,order_000975,user_00325,checkout_start,2025-12-01 00:00:00
chk_0001828,order_000975,user_00325,checkout_success,2025-12-01 00:03:00
chk_0001829,order_000976,user_00325,checkout_start,2026-01-05 00:00:00
chk_0001830,order_000976,user_00325,checkout_abandon,2026-01-05 00:02:00
chk_0001831,order_000977,user_00325,checkout_start,2025-11-17 00:00:00
chk_0001832,order_000977,user_00325,checkout_success,2025-11-17 00:03:00
chk_0001833,order_000978,user_00325,checkout_start,2025-10-21 00:00:00
chk_0001834,order_000978,user_00325,checkout_success,2025-10-21 00:03:00
chk_0001835,order_000979,user_00326,checkout_start,2025-12-11 00:00:00
chk_0001836,order_000979,user_00326,checkout_abandon,2025-12-11 00:02:00
chk_0001837,order_000980,user_00327,checkout_start,2025-10-08 00:00:00
chk_0001838,order_000980,user_00327,checkout_success,2025-10-08 00:03:00
chk_0001839,order_000981,user_00327,checkout_start,2025-10-08 00:00:00
chk_0001840,order_000981,user_00327,checkout_success,2025-10-08 00:03:00
chk_0001841,order_000982,user_00327,checkout_start,2025-10-26 00:00:00
chk_0001842,order_000982,user_00327,checkout_success,2025-10-26 00:03:00
chk_0001843,order_000983,user_00327,checkout_start,2025-12-30 00:00:00
chk_0001844,order_000983,user_00327,checkout_success,2025-12-30 00:03:00
chk_0001845,order_000984,user_00328,checkout_start,2026-02-10 00:00:00
chk_0001846,order_000984,user_00328,checkout_success,2026-02-10 00:03:00
chk_0001847,order_000985,user_00328,checkout_start,2025-12-14 00:00:00
chk_0001848,order_000985,user_00328,checkout_success,2025-12-14 00:03:00
chk_0001849,order_000986,user_00328,checkout_start,2025-11-21 00:00:00
chk_0001850,order_000986,user_00328,checkout_success,2025-11-21 00:03:00
chk_0001851,order_000987,user_00328,checkout_start,2025-11-18 00:00:00
chk_0001852,order_000987,user_00328,checkout_abandon,2025-11-18 00:02:00
chk_0001853,order_000988,user_00328,checkout_start,2026-01-03 00:00:00
chk_0001854,order_000988,user_00328,checkout_success,2026-01-03 00:03:00
chk_0001855,order_000989,user_00329,checkout_start,2026-02-10 00:00:00
chk_0001856,order_000989,user_00329,checkout_success,2026-02-10 00:03:00
chk_0001857,order_000990,user_00329,checkout_start,2025-12-19 00:00:00
chk_0001858,order_000990,user_00329,checkout_success,2025-12-19 00:03:00
chk_0001859,order_000991,user_00329,checkout_start,2026-03-12 00:00:00
chk_0001860,order_000991,user_00329,checkout_success,2026-03-12 00:03:00
chk_0001861,order_000992,user_00330,checkout_start,2025-12-08 00:00:00
chk_0001862,order_000992,user_00330,checkout_success,2025-12-08 00:03:00
chk_0001863,order_000993,user_00330,checkout_start,2025-10-28 00:00:00
chk_0001864,order_000993,user_00330,checkout_success,2025-10-28 00:03:00
chk_0001865,order_000994,user_00330,checkout_start,2025-12-16 00:00:00
chk_0001866,order_000994,user_00330,checkout_success,2025-12-16 00:03:00
chk_0001867,order_000995,user_00331,checkout_start,2026-01-23 00:00:00
chk_0001868,order_000995,user_00331,checkout_success,2026-01-23 00:03:00
chk_0001869,order_000996,user_00331,checkout_start,2025-12-01 00:00:00
chk_0001870,order_000996,user_00331,checkout_success,2025-12-01 00:03:00
chk_0001871,order_000997,user_00331,checkout_start,2025-12-23 00:00:00
chk_0001872,order_000997,user_00331,checkout_success,2025-12-23 00:03:00
chk_0001873,order_000998,user_00331,checkout_start,2026-02-10 00:00:00
chk_0001874,order_000998,user_00331,checkout_success,2026-02-10 00:03:00
chk_0001875,order_000999,user_00331,checkout_start,2026-01-02 00:00:00
chk_0001876,order_000999,user_00331,checkout_success,2026-01-02 00:03:00
chk_0001877,order_001000,user_00332,checkout_start,2025-11-06 00:00:00
chk_0001878,order_001000,user_00332,checkout_abandon,2025-11-06 00:02:00
chk_0001879,order_001001,user_00332,checkout_start,2026-01-13 00:00:00
chk_0001880,order_001001,user_00332,checkout_success,2026-01-13 00:03:00
chk_0001881,order_001002,user_00332,checkout_start,2025-12-08 00:00:00
chk_0001882,order_001002,user_00332,checkout_abandon,2025-12-08 00:02:00
chk_0001883,order_001003,user_00332,checkout_start,2025-11-28 00:00:00
chk_0001884,order_001003,user_00332,checkout_success,2025-11-28 00:03:00
chk_0001885,order_001004,user_00333,checkout_start,2025-11-10 00:00:00
chk_0001886,order_001004,user_00333,checkout_success,2025-11-10 00:03:00
chk_0001887,order_001005,user_00333,checkout_start,2025-10-12 00:00:00
chk_0001888,order_001005,user_00333,checkout_success,2025-10-12 00:03:00
chk_0001889,order_001006,user_00333,checkout_start,2025-12-02 00:00:00
chk_0001890,order_001006,user_00333,checkout_success,2025-12-02 00:03:00
chk_0001891,order_001007,user_00333,checkout_start,2025-10-22 00:00:00
chk_0001892,order_001007,user_00333,checkout_abandon,2025-10-22 00:02:00
chk_0001893,order_001008,user_00334,checkout_start,2025-12-03 00:00:00
chk_0001894,order_001008,user_00334,checkout_success,2025-12-03 00:03:00
chk_0001895,order_001009,user_00334,checkout_start,2025-12-06 00:00:00
chk_0001896,order_001009,user_00334,checkout_success,2025-12-06 00:03:00
chk_0001897,order_001010,user_00334,checkout_start,2026-02-02 00:00:00
chk_0001898,order_001010,user_00334,checkout_abandon,2026-02-02 00:02:00
chk_0001899,order_001011,user_00334,checkout_start,2026-02-08 00:00:00
chk_0001900,order_001011,user_00334,checkout_success,2026-02-08 00:03:00
chk_0001901,order_001012,user_00334,checkout_start,2025-11-21 00:00:00
chk_0001902,order_001012,user_00334,checkout_success,2025-11-21 00:03:00
chk_0001903,order_001013,user_00335,checkout_start,2025-12-17 00:00:00
chk_0001904,order_001013,user_00335,checkout_abandon,2025-12-17 00:02:00
chk_0001905,order_001014,user_00335,checkout_start,2025-12-15 00:00:00
chk_0001906,order_001014,user_00335,checkout_success,2025-12-15 00:03:00
chk_0001907,order_001015,user_00336,checkout_start,2025-11-25 00:00:00
chk_0001908,order_001015,user_00336,checkout_abandon,2025-11-25 00:02:00
chk_0001909,order_001016,user_00336,checkout_start,2026-01-15 00:00:00
chk_0001910,order_001016,user_00336,checkout_success,2026-01-15 00:03:00
chk_0001911,order_001017,user_00336,checkout_start,2026-01-02 00:00:00
chk_0001912,order_001017,user_00336,checkout_success,2026-01-02 00:03:00
chk_0001913,order_001018,user_00336,checkout_start,2026-02-01 00:00:00
chk_0001914,order_001018,user_00336,checkout_abandon,2026-02-01 00:02:00
chk_0001915,order_001019,user_00336,checkout_start,2025-11-28 00:00:00
chk_0001916,order_001019,user_00336,checkout_abandon,2025-11-28 00:02:00
chk_0001917,order_001020,user_00337,checkout_start,2026-01-17 00:00:00
chk_0001918,order_001020,user_00337,checkout_abandon,2026-01-17 00:02:00
chk_0001919,order_001021,user_00337,checkout_start,2026-01-06 00:00:00
chk_0001920,order_001021,user_00337,checkout_abandon,2026-01-06 00:02:00
chk_0001921,order_001022,user_00337,checkout_start,2026-02-06 00:00:00
chk_0001922,order_001022,user_00337,checkout_abandon,2026-02-06 00:02:00
chk_0001923,order_001023,user_00337,checkout_start,2026-01-04 00:00:00
chk_0001924,order_001023,user_00337,checkout_success,2026-01-04 00:03:00
chk_0001925,order_001024,user_00337,checkout_start,2025-11-19 00:00:00
chk_0001926,order_001024,user_00337,checkout_success,2025-11-19 00:03:00
chk_0001927,order_001025,user_00338,checkout_start,2025-11-18 00:00:00
chk_0001928,order_001025,user_00338,checkout_success,2025-11-18 00:03:00
chk_0001929,order_001026,user_00339,checkout_start,2026-02-27 00:00:00
chk_0001930,order_001026,user_00339,checkout_abandon,2026-02-27 00:02:00
chk_0001931,order_001027,user_00339,checkout_start,2026-01-09 00:00:00
chk_0001932,order_001027,user_00339,checkout_success,2026-01-09 00:03:00
chk_0001933,order_001028,user_00339,checkout_start,2026-02-10 00:00:00
chk_0001934,order_001028,user_00339,checkout_abandon,2026-02-10 00:02:00
chk_0001935,order_001029,user_00340,checkout_start,2025-11-14 00:00:00
chk_0001936,order_001029,user_00340,checkout_abandon,2025-11-14 00:02:00
chk_0001937,order_001030,user_00340,checkout_start,2026-01-01 00:00:00
chk_0001938,order_001030,user_00340,checkout_abandon,2026-01-01 00:02:00
chk_0001939,order_001031,user_00341,checkout_start,2025-12-25 00:00:00
chk_0001940,order_001031,user_00341,checkout_success,2025-12-25 00:03:00
chk_0001941,order_001032,user_00341,checkout_start,2026-01-18 00:00:00
chk_0001942,order_001032,user_00341,checkout_success,2026-01-18 00:03:00
chk_0001943,order_001033,user_00342,checkout_start,2026-01-16 00:00:00
chk_0001944,order_001033,user_00342,checkout_abandon,2026-01-16 00:02:00
chk_0001945,order_001034,user_00342,checkout_start,2026-02-02 00:00:00
chk_0001946,order_001034,user_00342,checkout_abandon,2026-02-02 00:02:00
chk_0001947,order_001035,user_00343,checkout_start,2025-12-25 00:00:00
chk_0001948,order_001035,user_00343,checkout_success,2025-12-25 00:03:00
chk_0001949,order_001036,user_00343,checkout_start,2025-12-27 00:00:00
chk_0001950,order_001036,user_00343,checkout_success,2025-12-27 00:03:00
chk_0001951,order_001037,user_00344,checkout_start,2025-11-12 00:00:00
chk_0001952,order_001037,user_00344,checkout_abandon,2025-11-12 00:02:00
chk_0001953,order_001038,user_00344,checkout_start,2025-11-12 00:00:00
chk_0001954,order_001038,user_00344,checkout_abandon,2025-11-12 00:02:00
chk_0001955,order_001039,user_00345,checkout_start,2026-02-21 00:00:00
chk_0001956,order_001039,user_00345,checkout_success,2026-02-21 00:03:00
chk_0001957,order_001040,user_00345,checkout_start,2026-03-09 00:00:00
chk_0001958,order_001040,user_00345,checkout_success,2026-03-09 00:03:00
chk_0001959,order_001041,user_00345,checkout_start,2026-01-28 00:00:00
chk_0001960,order_001041,user_00345,checkout_success,2026-01-28 00:03:00
chk_0001961,order_001042,user_00345,checkout_start,2026-03-03 00:00:00
chk_0001962,order_001042,user_00345,checkout_success,2026-03-03 00:03:00
chk_0001963,order_001044,user_00347,checkout_start,2025-11-19 00:00:00
chk_0001964,order_001044,user_00347,checkout_abandon,2025-11-19 00:02:00
chk_0001965,order_001045,user_00347,checkout_start,2026-01-28 00:00:00
chk_0001966,order_001045,user_00347,checkout_abandon,2026-01-28 00:02:00
chk_0001967,order_001046,user_00348,checkout_start,2025-11-26 00:00:00
