installment_id,order_id,user_id,merchant_id,installment_number,anchor_date,due_date,status,account_age_days,kyc_level_num,account_status_num,user_trust_score,user_city,late_payment_rate_90d,avg_late_days_90d,max_late_days_90d,on_time_payment_rate_90d,num_active_plans,repayment_severity_score,load_pressure_score,total_orders_30d,avg_order_amount_30d,max_order_amount_30d,sum_order_amount_30d,spend_pressure_score,currency,dispute_count_90d,refund_count_90d,context_friction_score,checkout_start_30d,checkout_success_30d,checkout_abandon_30d,checkout_abandon_rate_30d,checkout_friction_score,merchant_status_num,merchant_dispute_rate_90d,merchant_refund_rate_90d,merchant_risk_score,category,city_merchant,model_id,model_name,proba_late_30d,risk_threshold,is_risky_late,margin_vs_threshold
inst_0000990,order_000605,user_00198,merchant_0059,3,2026-01-17,2026-05-08,unpaid,57.0,2,1,2.5,Rabat,0.0,0.0,0.0,1.0,8,0.0,2.19722457733622,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0625,0.0625,0.1875,fashion,Casablanca,uc1_late_payment_risk,LogReg,0.24340077806033047,0.48999999999999994,0,-0.24659922193966946
inst_0000999,order_000610,user_00199,merchant_0064,3,2026-01-17,2026-02-24,unpaid,69.0,1,1,2.0,Marrakech,1.0,6.0,6.0,0.0,2,3.66213710433872,1.0986122886681098,1,699.0,699.0,699.0,4.207907073250021,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,1,0.0526315789473684,0.0526315789473684,0.1578947368421052,travel,Casablanca,uc1_late_payment_risk,LogReg,0.5032883297910642,0.48999999999999994,1,0.013288329791064257
inst_0001000,order_000611,user_00200,merchant_0120,1,2026-01-17,2026-01-31,unpaid,66.0,2,1,2.5,Rabat,,,,,3,0.8,1.3862943611198906,1,1340.0,1340.0,1340.0,4.597961402192985,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.1333333333333333,0.0,0.2666666666666666,travel,Marrakech,uc1_late_payment_risk,LogReg,0.2360886454441133,0.48999999999999994,0,-0.25391135455588665
inst_0001043,order_000643,user_00211,merchant_0019,2,2026-01-17,2026-02-11,unpaid,119.0,1,1,2.0,Casablanca,0.0,0.0,0.0,1.0,2,0.0,1.0986122886681098,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,home,Casablanca,uc1_late_payment_risk,LogReg,0.591452905919483,0.48999999999999994,1,0.10145290591948303
inst_0001053,order_000648,user_00212,merchant_0044,3,2026-01-17,2026-04-22,unpaid,46.0,2,1,2.5,Rabat,0.0,0.0,0.0,1.0,8,0.0,2.19722457733622,2,2107.0,2511.0,4214.0,5.136745632020098,MAD,0,0,0.0,2,1,1,0.5,1.6931471805599454,1,0.1111111111111111,0.0555555555555555,0.2777777777777778,travel,Rabat,uc1_late_payment_risk,LogReg,0.2544854395828811,0.48999999999999994,0,-0.23551456041711882
inst_0001080,order_000663,user_00216,merchant_0006,3,2026-01-17,2026-04-03,unpaid,36.0,2,1,2.5,Casablanca,,,,,12,0.8,2.5649493574615367,4,1477.75,2110.0,5911.0,5.236725393682632,MAD,0,0,0.0,4,4,0,0.0,0.0,1,0.04,0.04,0.12,home,Rabat,uc1_late_payment_risk,LogReg,0.04786799160271305,0.48999999999999994,0,-0.4421320083972869
inst_0001094,order_000670,user_00218,merchant_0039,2,2026-01-17,2026-01-25,unpaid,75.0,2,1,2.5,Rabat,0.5,4.0,4.0,0.5,8,2.2766065387038705,2.19722457733622,1,532.0,532.0,532.0,4.044371726723484,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,home,Rabat,uc1_late_payment_risk,LogReg,0.11113477286045233,0.48999999999999994,0,-0.3788652271395476
inst_0001099,order_000672,user_00219,merchant_0007,1,2026-01-17,2026-01-19,unpaid,71.0,2,1,2.5,Marrakech,,,,,3,0.8,1.3862943611198906,1,2257.0,2257.0,2257.0,4.910599719049742,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,home,Casablanca,uc1_late_payment_risk,LogReg,0.28246300382278816,0.48999999999999994,0,-0.20753699617721177
inst_0001151,order_000694,user_00226,merchant_0022,2,2026-01-17,2026-02-10,unpaid,91.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,8,0.0,2.19722457733622,3,2012.0,3207.0,6036.0,5.3985595258398,MAD,0,0,0.0,3,3,0,0.0,0.0,1,0.0,0.0,0.0,fashion,Marrakech,uc1_late_payment_risk,LogReg,0.15428257914862173,0.48999999999999994,0,-0.33571742085137823
inst_0001152,order_000694,user_00226,merchant_0022,3,2026-01-17,2026-03-12,unpaid,91.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,8,0.0,2.19722457733622,3,2012.0,3207.0,6036.0,5.3985595258398,MAD,0,0,0.0,3,3,0,0.0,0.0,1,0.0,0.0,0.0,fashion,Marrakech,uc1_late_payment_risk,LogReg,0.15428257914862173,0.48999999999999994,0,-0.33571742085137823
inst_0001171,order_000703,user_00228,merchant_0111,1,2026-01-17,2026-01-20,unpaid,110.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,7,0.0,2.079441541679836,2,1612.0,1614.0,3224.0,4.871699056861298,MAD,1,1,1.5,2,2,0,0.0,0.0,1,0.1,0.05,0.25,travel,Rabat,uc1_late_payment_risk,LogReg,0.19922608376954493,0.48999999999999994,0,-0.290773916230455
inst_0001173,order_000703,user_00228,merchant_0111,3,2026-01-17,2026-03-21,unpaid,110.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,7,0.0,2.079441541679836,2,1612.0,1614.0,3224.0,4.871699056861298,MAD,1,1,1.5,2,2,0,0.0,0.0,1,0.1,0.05,0.25,travel,Rabat,uc1_late_payment_risk,LogReg,0.19922608376954493,0.48999999999999994,0,-0.290773916230455
inst_0001178,order_000705,user_00228,merchant_0002,2,2026-01-17,2026-02-19,unpaid,110.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,7,0.0,2.079441541679836,2,1612.0,1614.0,3224.0,4.871699056861298,MAD,1,1,1.5,2,2,0,0.0,0.0,1,0.0,0.0,0.0,travel,Casablanca,uc1_late_payment_risk,LogReg,0.1821822592487359,0.48999999999999994,0,-0.307817740751264
inst_0001180,order_000708,user_00229,merchant_0008,1,2026-01-17,2026-02-23,unpaid,73.0,2,1,2.5,Casablanca,,,,,9,0.8,2.302585092994046,2,1035.0,1512.0,2070.0,4.832554743740258,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.1111111111111111,0.1111111111111111,0.3333333333333333,fashion,Marrakech,uc1_late_payment_risk,LogReg,0.09676414584556345,0.48999999999999994,0,-0.3932358541544365
inst_0001184,order_000709,user_00229,merchant_0105,2,2026-01-17,2026-02-22,unpaid,73.0,2,1,2.5,Casablanca,,,,,9,0.8,2.302585092994046,2,1035.0,1512.0,2070.0,4.832554743740258,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.0,0.0,0.0,travel,Rabat,uc1_late_payment_risk,LogReg,0.12158828344477932,0.48999999999999994,0,-0.36841171655522065
inst_0001194,order_000712,user_00230,merchant_0046,3,2026-01-17,2026-04-12,unpaid,45.0,2,1,2.5,Rabat,0.0,0.0,0.0,1.0,10,0.0,2.3978952727983707,1,458.0,458.0,458.0,3.954688998260305,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,fashion,Casablanca,uc1_late_payment_risk,LogReg,0.08001378756825593,0.48999999999999994,0,-0.409986212431744
inst_0001217,order_000720,user_00233,merchant_0069,2,2026-01-17,2026-02-17,unpaid,86.0,1,1,2.0,Casablanca,0.5,9.0,9.0,0.5,4,2.7618095650958323,1.6094379124341005,2,2744.0,3548.0,5488.0,5.344097607055142,MAD,1,1,1.5,2,1,1,0.5,1.6931471805599454,1,0.1538461538461538,0.0769230769230769,0.3846153846153846,travel,Marrakech,uc1_late_payment_risk,LogReg,0.6858481261275174,0.48999999999999994,1,0.1958481261275175
inst_0001248,order_000737,user_00237,merchant_0069,3,2026-01-17,2026-03-23,unpaid,79.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,7,0.0,2.079441541679836,2,1219.0,1230.0,2438.0,4.708794191177916,MAD,0,0,0.0,2,1,1,0.5,1.6931471805599454,1,0.1538461538461538,0.0769230769230769,0.3846153846153846,travel,Marrakech,uc1_late_payment_risk,LogReg,0.15199900914343725,0.48999999999999994,0,-0.33800099085656266
inst_0001258,order_000745,user_00239,merchant_0041,1,2026-01-17,2026-02-22,unpaid,83.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,electronics,Casablanca,uc1_late_payment_risk,LogReg,0.29162227654547657,0.48999999999999994,0,-0.19837772345452337
inst_0001265,order_000747,user_00241,merchant_0108,2,2026-01-17,2026-02-18,unpaid,59.0,2,1,2.5,Rabat,,,,,3,0.8,1.3862943611198906,1,3519.0,3519.0,3519.0,5.176988633379263,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,travel,Rabat,uc1_late_payment_risk,LogReg,0.515627187959353,0.48999999999999994,1,0.025627187959353093
inst_0001266,order_000747,user_00241,merchant_0108,3,2026-01-17,2026-03-20,unpaid,59.0,2,1,2.5,Rabat,,,,,3,0.8,1.3862943611198906,1,3519.0,3519.0,3519.0,5.176988633379263,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,travel,Rabat,uc1_late_payment_risk,LogReg,0.515627187959353,0.48999999999999994,1,0.025627187959353093
inst_0001271,order_000749,user_00242,merchant_0050,2,2026-01-17,2026-04-08,unpaid,53.0,1,1,2.0,Casablanca,,,,,6,0.8,1.9459101490553128,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.1333333333333333,0.0666666666666666,0.3333333333333333,home,Casablanca,uc1_late_payment_risk,LogReg,0.4412618644088484,0.48999999999999994,0,-0.04873813559115153
inst_0001272,order_000749,user_00242,merchant_0050,3,2026-01-17,2026-05-08,unpaid,53.0,1,1,2.0,Casablanca,,,,,6,0.8,1.9459101490553128,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.1333333333333333,0.0666666666666666,0.3333333333333333,home,Casablanca,uc1_late_payment_risk,LogReg,0.4412618644088484,0.48999999999999994,0,-0.04873813559115153
inst_0001278,order_000755,user_00244,merchant_0069,3,2026-01-17,2026-02-17,unpaid,103.0,2,1,2.5,Marrakech,0.1666666666666666,6.0,6.0,0.8333333333333334,2,1.745470437672053,1.0986122886681098,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.1538461538461538,0.0769230769230769,0.3846153846153846,travel,Marrakech,uc1_late_payment_risk,LogReg,0.4093951674198411,0.48999999999999994,0,-0.08060483258015883
inst_0001294,order_000763,user_00246,merchant_0040,1,2026-01-17,2026-02-08,unpaid,63.0,2,1,2.5,Marrakech,0.0,0.0,0.0,1.0,7,0.0,2.079441541679836,1,2956.0,2956.0,2956.0,5.072417184135465,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.1666666666666666,0.0833333333333333,0.4166666666666666,electronics,Casablanca,uc1_late_payment_risk,LogReg,0.2627638100295582,0.48999999999999994,0,-0.22723618997044176
inst_0001295,order_000763,user_00246,merchant_0040,2,2026-01-17,2026-03-10,unpaid,63.0,2,1,2.5,Marrakech,0.0,0.0,0.0,1.0,7,0.0,2.079441541679836,1,2956.0,2956.0,2956.0,5.072417184135465,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.1666666666666666,0.0833333333333333,0.4166666666666666,electronics,Casablanca,uc1_late_payment_risk,LogReg,0.2627638100295582,0.48999999999999994,0,-0.22723618997044176
inst_0001298,order_000764,user_00246,merchant_0003,2,2026-01-17,2026-02-12,unpaid,63.0,2,1,2.5,Marrakech,0.0,0.0,0.0,1.0,7,0.0,2.079441541679836,1,2956.0,2956.0,2956.0,5.072417184135465,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,travel,Casablanca,uc1_late_payment_risk,LogReg,0.2896824827399788,0.48999999999999994,0,-0.20031751726002112
inst_0001305,order_000766,user_00247,merchant_0109,3,2026-01-17,2026-04-14,unpaid,46.0,2,1,2.5,Rabat,,,,,3,0.8,1.3862943611198906,1,1071.0,1071.0,1071.0,4.463627677202426,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,electronics,Casablanca,uc1_late_payment_risk,LogReg,0.2149799655036833,0.48999999999999994,0,-0.2750200344963166
inst_0001308,order_000767,user_00248,merchant_0045,3,2026-01-17,2026-03-01,unpaid,72.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,1,2763.0,2763.0,2763.0,5.031919383156514,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,travel,Casablanca,uc1_late_payment_risk,LogReg,0.33234585969575753,0.48999999999999994,0,-0.1576541403042424
inst_0001310,order_000768,user_00248,merchant_0017,2,2026-01-17,2026-03-19,unpaid,72.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,1,2763.0,2763.0,2763.0,5.031919383156514,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0666666666666666,0.0666666666666666,0.2,home,Casablanca,uc1_late_payment_risk,LogReg,0.2755913243301301,0.48999999999999994,0,-0.21440867566986982
inst_0001352,order_000787,user_00254,merchant_0089,2,2026-01-17,2026-03-01,unpaid,105.0,2,1,2.5,Rabat,0.5,11.0,11.0,0.5,4,2.8894346548516,1.6094379124341005,1,2409.0,2409.0,2409.0,4.949688088114798,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,fashion,Rabat,uc1_late_payment_risk,LogReg,0.420624997385891,0.48999999999999994,0,-0.06937500261410895
inst_0001353,order_000787,user_00254,merchant_0089,3,2026-01-17,2026-03-31,unpaid,105.0,2,1,2.5,Rabat,0.5,11.0,11.0,0.5,4,2.8894346548516,1.6094379124341005,1,2409.0,2409.0,2409.0,4.949688088114798,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,fashion,Rabat,uc1_late_payment_risk,LogReg,0.420624997385891,0.48999999999999994,0,-0.06937500261410895
inst_0001386,order_000800,user_00258,merchant_0085,3,2026-01-17,2026-03-06,unpaid,92.0,2,1,2.5,Rabat,0.3333333333333333,14.5,19.0,0.6666666666666666,6,2.736233133340065,1.9459101490553128,1,2373.0,2373.0,2373.0,4.9406578173257465,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0666666666666666,0.0666666666666666,fashion,Marrakech,uc1_late_payment_risk,LogReg,0.3044708310012939,0.48999999999999994,0,-0.18552916899870603
inst_0001410,order_000811,user_00264,merchant_0013,3,2026-01-17,2026-03-30,unpaid,38.0,2,1,2.5,Casablanca,,,,,6,0.8,1.9459101490553128,1,1672.0,1672.0,1672.0,4.730683092816072,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,fashion,Rabat,uc1_late_payment_risk,LogReg,0.21259627638067186,0.48999999999999994,0,-0.2774037236193281
inst_0001416,order_000813,user_00265,merchant_0119,3,2026-01-17,2026-01-28,unpaid,106.0,1,1,2.0,Rabat,0.0,0.0,0.0,1.0,7,0.0,2.079441541679836,2,1559.0,2394.0,3118.0,5.108128021374253,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.0,0.0,0.0,fashion,Rabat,uc1_late_payment_risk,LogReg,0.42314582304348525,0.48999999999999994,0,-0.06685417695651469
inst_0001421,order_000817,user_00265,merchant_0100,2,2026-01-17,2026-02-23,unpaid,106.0,1,1,2.0,Rabat,0.0,0.0,0.0,1.0,7,0.0,2.079441541679836,2,1559.0,2394.0,3118.0,5.108128021374253,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.0526315789473684,0.0526315789473684,0.1578947368421052,electronics,Marrakech,uc1_late_payment_risk,LogReg,0.34147734258802526,0.48999999999999994,0,-0.14852265741197468
inst_0001425,order_000819,user_00266,merchant_0063,3,2026-01-17,2026-02-27,unpaid,100.0,2,1,2.5,Marrakech,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,travel,Marrakech,uc1_late_payment_risk,LogReg,0.3006452261092927,0.48999999999999994,0,-0.18935477389070726
inst_0001442,order_000825,user_00268,merchant_0033,2,2026-01-17,2026-01-27,unpaid,94.0,2,1,2.5,Rabat,0.0,0.0,0.0,1.0,4,0.0,1.6094379124341005,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,travel,Rabat,uc1_late_payment_risk,LogReg,0.40471787393330555,0.48999999999999994,0,-0.08528212606669439
inst_0001464,order_000850,user_00278,merchant_0101,3,2026-01-17,2026-05-18,unpaid,52.0,1,1,2.0,Casablanca,1.0,11.0,11.0,0.0,5,4.0394346548516005,1.791759469228055,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0666666666666666,0.0666666666666666,0.2,fashion,Rabat,uc1_late_payment_risk,LogReg,0.6051272178806357,0.48999999999999994,1,0.11512721788063579
inst_0001493,order_000873,user_00287,merchant_0118,2,2026-01-17,2026-03-04,unpaid,41.0,1,1,2.0,Marrakech,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,1,1627.0,1627.0,1627.0,4.71432340016147,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,travel,Casablanca,uc1_late_payment_risk,LogReg,0.42125003325992527,0.48999999999999994,0,-0.06874996674007466
inst_0001496,order_000874,user_00287,merchant_0027,2,2026-01-17,2026-02-06,unpaid,41.0,1,1,2.0,Marrakech,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,1,1627.0,1627.0,1627.0,4.71432340016147,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0666666666666666,0.0666666666666666,0.2,electronics,Casablanca,uc1_late_payment_risk,LogReg,0.3928050287335124,0.48999999999999994,0,-0.09719497126648752
inst_0001518,order_000882,user_00290,merchant_0089,3,2026-01-17,2026-03-15,unpaid,118.0,2,1,2.5,Casablanca,0.25,8.0,8.0,0.75,2,2.113057204135354,1.0986122886681098,0,,,,0.0,MAD,0,1,0.5,0,0,0,0.0,0.0,1,0.0,0.0,0.0,fashion,Rabat,uc1_late_payment_risk,LogReg,0.39161662507422096,0.48999999999999994,0,-0.09838337492577898
inst_0001560,order_000903,user_00299,merchant_0098,3,2026-01-17,2026-03-19,unpaid,80.0,2,-1,0.5,Casablanca,,,,,2,0.8,1.0986122886681098,2,2135.5,2674.0,4271.0,5.174467711065308,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.0,0.0,0.0,electronics,Rabat,uc1_late_payment_risk,LogReg,0.3040127625234469,0.48999999999999994,0,-0.18598723747655305
inst_0001601,order_000923,user_00306,merchant_0062,2,2026-01-17,2026-01-30,unpaid,67.0,2,1,2.5,Rabat,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,1,3366.0,3366.0,3366.0,5.150325323720622,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0384615384615384,0.0,0.0769230769230769,electronics,Rabat,uc1_late_payment_risk,LogReg,0.3932437482318842,0.48999999999999994,0,-0.09675625176811575
inst_0001654,order_000962,user_00321,merchant_0020,1,2026-01-17,2026-01-20,unpaid,116.0,2,1,2.5,Marrakech,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,1,1865.0,1865.0,1865.0,4.796190301068352,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0384615384615384,0.0,0.0769230769230769,electronics,Casablanca,uc1_late_payment_risk,LogReg,0.24717814515453204,0.48999999999999994,0,-0.2428218548454679
inst_0001666,order_000969,user_00323,merchant_0021,1,2026-01-17,2026-01-27,unpaid,104.0,2,1,2.5,Marrakech,0.25,16.0,16.0,0.75,12,2.5582493408393514,2.5649493574615367,2,1347.5,2393.0,2695.0,5.107877447137995,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.1,0.1,0.3,travel,Marrakech,uc1_late_payment_risk,LogReg,0.108177845366294,0.48999999999999994,0,-0.38182215463370595
inst_0001673,order_000971,user_00323,merchant_0106,2,2026-01-17,2026-01-28,unpaid,104.0,2,1,2.5,Marrakech,0.25,16.0,16.0,0.75,12,2.5582493408393514,2.5649493574615367,2,1347.5,2393.0,2695.0,5.107877447137995,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.0588235294117647,0.0,0.1176470588235294,fashion,Rabat,uc1_late_payment_risk,LogReg,0.12290682894415034,0.48999999999999994,0,-0.3670931710558496
inst_0001685,order_000975,user_00325,merchant_0093,2,2026-01-17,2026-01-30,unpaid,91.0,2,1,2.5,Casablanca,0.4,19.5,25.0,0.6,5,3.0818317506764776,1.791759469228055,1,1429.0,1429.0,1429.0,4.63651670617635,MAD,0,0,0.0,1,0,1,1.0,2.6931471805599454,1,0.0714285714285714,0.0,0.1428571428571428,home,Rabat,uc1_late_payment_risk,LogReg,0.24512419437801108,0.48999999999999994,0,-0.24487580562198885
inst_0001734,order_000995,user_00331,merchant_0034,3,2026-01-17,2026-04-23,unpaid,61.0,2,1,2.5,Marrakech,,,,,12,0.8,2.5649493574615367,2,1304.0,1730.0,2608.0,4.91331764857297,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.05,0.0,0.1,travel,Casablanca,uc1_late_payment_risk,LogReg,0.08102369828881247,0.48999999999999994,0,-0.4089763017111875
inst_0001741,order_000999,user_00331,merchant_0078,1,2026-01-17,2026-02-01,unpaid,61.0,2,1,2.5,Marrakech,,,,,12,0.8,2.5649493574615367,2,1304.0,1730.0,2608.0,4.91331764857297,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.15,0.15,0.4499999999999999,fashion,Casablanca,uc1_late_payment_risk,LogReg,0.08504425745540238,0.48999999999999994,0,-0.40495574254459754
inst_0001794,order_001031,user_00341,merchant_0035,3,2026-01-17,2026-03-25,unpaid,44.0,2,1,2.5,Casablanca,,,,,6,0.8,1.9459101490553128,1,557.0,557.0,557.0,4.0718742496527645,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0,0.0,0.0,electronics,Casablanca,uc1_late_payment_risk,LogReg,0.11974503659438654,0.48999999999999994,0,-0.37025496340561337
inst_0001818,order_001040,user_00345,merchant_0069,3,2026-01-17,2026-06-07,unpaid,36.0,2,1,2.5,Marrakech,,,,,6,0.8,1.9459101490553128,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.1538461538461538,0.0769230769230769,0.3846153846153846,travel,Marrakech,uc1_late_payment_risk,LogReg,0.2495888510093085,0.48999999999999994,0,-0.24041114899069144
inst_0001820,order_001046,user_00348,merchant_0110,2,2026-01-17,2026-01-25,unpaid,87.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0833333333333333,0.0833333333333333,0.25,electronics,Rabat,uc1_late_payment_risk,LogReg,0.3252517290288471,0.48999999999999994,0,-0.16474827097115285
inst_0001823,order_001047,user_00348,merchant_0031,2,2026-01-17,2026-01-23,unpaid,87.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,5,0.0,1.791759469228055,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,home,Marrakech,uc1_late_payment_risk,LogReg,0.23155333479593843,0.48999999999999994,0,-0.2584466652040615
inst_0001830,order_001049,user_00349,merchant_0056,3,2026-01-17,2026-04-13,unpaid,80.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,13,0.0,2.6390573296152584,3,2578.0,3883.0,7734.0,5.513290242094686,MAD,0,0,0.0,3,3,0,0.0,0.0,1,0.0454545454545454,0.0,0.0909090909090909,home,Marrakech,uc1_late_payment_risk,LogReg,0.0836109930471165,0.48999999999999994,0,-0.40638900695288344
inst_0001856,order_001061,user_00352,merchant_0024,2,2026-01-17,2026-01-28,unpaid,114.0,2,1,2.5,Rabat,0.1666666666666666,5.0,5.0,0.8333333333333334,3,1.6375649617929715,1.3862943611198906,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,electronics,Rabat,uc1_late_payment_risk,LogReg,0.4335452200841748,0.48999999999999994,0,-0.05645477991582515
inst_0001857,order_001061,user_00352,merchant_0024,3,2026-01-17,2026-02-27,unpaid,114.0,2,1,2.5,Rabat,0.1666666666666666,5.0,5.0,0.8333333333333334,3,1.6375649617929715,1.3862943611198906,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,electronics,Rabat,uc1_late_payment_risk,LogReg,0.4335452200841748,0.48999999999999994,0,-0.05645477991582515
inst_0001877,order_001072,user_00355,merchant_0033,2,2026-01-17,2026-02-22,unpaid,89.0,2,1,2.5,Marrakech,0.0,0.0,0.0,1.0,4,0.0,1.6094379124341005,2,1821.0,2363.0,3642.0,5.100311142582837,MAD,0,0,0.0,2,2,0,0.0,0.0,1,0.0,0.0,0.0,travel,Rabat,uc1_late_payment_risk,LogReg,0.2887906121758131,0.48999999999999994,0,-0.20120938782418685
inst_0001894,order_001079,user_00357,merchant_0116,1,2026-01-17,2026-02-23,unpaid,58.0,2,1,2.5,Marrakech,0.5,10.0,10.0,0.5,13,2.82852669095886,2.6390573296152584,1,300.0,300.0,300.0,3.701525031073303,MAD,0,0,0.0,1,1,0,0.0,0.0,1,0.0555555555555555,0.0555555555555555,0.1666666666666666,travel,Marrakech,uc1_late_payment_risk,LogReg,0.05081135521215842,0.48999999999999994,0,-0.43918864478784153
inst_0001905,order_001082,user_00358,merchant_0042,3,2026-01-17,2026-03-08,unpaid,80.0,2,1,2.5,Marrakech,0.6666666666666666,8.0,13.0,0.3333333333333333,3,3.159757087924495,1.3862943611198906,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0526315789473684,0.0526315789473684,0.1578947368421052,home,Rabat,uc1_late_payment_risk,LogReg,0.37747169460748836,0.48999999999999994,0,-0.11252830539251157
inst_0001964,order_001114,user_00371,merchant_0051,2,2026-01-17,2026-02-17,unpaid,56.0,2,-1,0.5,Casablanca,0.0,0.0,0.0,1.0,4,0.0,1.6094379124341005,2,783.0,933.0,1566.0,4.543130778404549,MAD,0,0,0.0,2,1,1,0.5,1.6931471805599454,1,0.0,0.0,0.0,home,Rabat,uc1_late_payment_risk,LogReg,0.14235487238912817,0.48999999999999994,0,-0.34764512761087174
inst_0001968,order_001116,user_00372,merchant_0008,3,2026-01-17,2026-02-13,unpaid,69.0,2,1,2.5,Casablanca,0.0,0.0,0.0,1.0,1,0.0,0.6931471805599453,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.1111111111111111,0.1111111111111111,0.3333333333333333,fashion,Marrakech,uc1_late_payment_risk,LogReg,0.3740986025131727,0.48999999999999994,0,-0.11590139748682726
inst_0001979,order_001123,user_00375,merchant_0031,2,2026-01-17,2026-01-17,unpaid,73.0,1,1,2.0,Rabat,0.0,0.0,0.0,1.0,2,0.0,1.0986122886681098,0,,,,0.0,MAD,0,0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,home,Marrakech,uc1_late_payment_risk,LogReg,0.5369356542737925,0.48999999999999994,1,0.04693565427379259
